machine_id,temperature,torque,tool_wear,vibration_index,anomaly_score
M_1,305.8,40.49,0.3092,0.669,0.293
M_2,302.83,44.42,0.4524,0.821,0.381
M_3,308.48,41.39,0.4759,0.796,0.441
M_3,300.31,40.0,0.4503,0.595,0.287
M_3,308.31,40.1,0.321,0.577,0.297
M_3,308.82,47.48,0.7257,0.935,0.612
M_3,303.19,40.34,0.1484,0.523,0.143
M_2,304.69,46.12,0.3805,0.583,0.292
M_1,303.59,43.5,0.347,0.713,0.303
M_1,298.66,41.36,0.398,0.588,0.256
M_2,300.71,38.96,0.2679,0.737,0.242
M_3,302.75,43.56,0.4314,0.743,0.346
M_2,303.51,43.79,0.1842,0.567,0.177
M_2,308.84,37.25,0.3082,0.653,0.318
M_3,303.51,41.97,0.3786,0.751,0.33
M_1,299.85,39.72,0.1224,0.42,0.067
M_1,303.42,42.5,0.4031,0.798,0.355
M_3,301.98,39.08,0.2679,0.701,0.244
M_3,303.44,42.85,0.3164,0.693,0.281
M_1,307.82,45.41,0.5451,0.84,0.483
M_3,309.37,41.78,0.3073,0.598,0.307
M_2,306.4,38.51,0.2233,0.679,0.259
M_1,306.49,41.49,0.3479,0.734,0.339
M_1,300.46,35.7,0.2304,0.666,0.2
M_2,298.52,41.0,0.0731,0.573,0.088
M_1,305.44,41.83,0.4007,0.719,0.351
M_3,303.59,38.14,0.1748,0.462,0.142
M_1,304.3,40.56,0.3814,0.699,0.323
M_1,306.62,39.86,0.4535,0.831,0.422
M_2,306.12,40.12,0.4802,0.797,0.421
M_1,298.78,40.83,0.2448,0.602,0.183
M_1,300.67,36.69,0.0539,0.342,0.016
M_3,300.98,41.82,0.161,0.392,0.088
M_3,305.72,41.9,0.1938,0.603,0.215
M_2,305.56,39.61,0.2194,0.754,0.272
M_1,305.24,39.96,0.1789,0.594,0.2
M_3,307.72,40.78,0.2987,0.768,0.337
M_2,302.2,42.4,0.4434,0.901,0.394
M_2,309.95,42.09,0.3036,0.638,0.323
M_1,308.13,43.45,0.4055,0.81,0.407
M_1,306.63,41.53,0.4434,0.824,0.415
M_2,299.04,39.77,0.1572,0.506,0.11
M_2,303.25,38.7,0.2671,0.741,0.268
M_2,308.04,43.4,0.4304,0.607,0.358
M_3,305.84,39.05,0.418,0.703,0.358
M_2,306.66,43.62,0.4498,0.702,0.382
M_3,298.85,40.27,0.1133,0.494,0.085
M_1,296.87,40.94,0.0779,0.267,0.0
M_3,300.84,40.05,0.1596,0.586,0.144
M_1,306.58,41.21,0.3379,0.75,0.34
M_2,307.02,40.11,0.4652,0.78,0.417
M_1,303.51,39.54,0.2481,0.584,0.214
M_1,300.57,41.69,0.0716,0.292,0.009
M_3,299.45,43.16,0.276,0.769,0.249
M_3,297.54,39.91,0.1352,0.462,0.086
M_1,310.74,48.86,0.5173,0.765,0.476
M_1,307.35,40.74,0.2999,0.657,0.301
M_2,308.15,41.72,0.5628,0.752,0.468
M_1,312.25,43.01,0.4078,0.74,0.428
M_1,304.76,37.37,0.0733,0.432,0.094
M_2,302.76,43.84,0.4009,0.769,0.339
M_1,312.39,44.7,0.533,0.89,0.537
M_3,303.57,41.38,0.3473,0.611,0.273
M_2,301.25,40.08,0.0472,0.528,0.075
M_3,304.27,38.7,0.0546,0.492,0.098
M_1,296.51,39.08,0.0753,0.588,0.094
M_3,304.88,37.61,0.3207,0.761,0.317
M_3,302.9,43.76,0.1064,0.491,0.109
M_3,305.05,38.83,0.2526,0.649,0.251
M_3,308.67,43.36,0.4043,0.558,0.336
M_2,301.7,39.1,0.147,0.469,0.111
M_3,303.99,38.79,0.088,0.503,0.115
M_3,305.53,43.18,0.462,0.797,0.406
M_3,306.05,42.35,0.2083,0.631,0.234
M_3,308.76,40.81,0.2097,0.576,0.245
M_3,302.99,44.41,0.1494,0.454,0.121
M_2,310.67,41.43,0.304,0.475,0.281
M_3,310.98,41.76,0.4086,0.838,0.446
M_3,303.42,44.0,0.3462,0.625,0.275
M_3,299.39,36.61,0.1578,0.473,0.101
M_2,301.09,37.31,0.2537,0.759,0.246
M_1,302.49,43.09,0.3803,0.669,0.296
M_1,304.29,41.89,0.2101,0.552,0.194
M_1,298.37,44.69,0.1588,0.611,0.143
M_3,300.8,38.19,0.131,0.468,0.094
M_1,298.75,44.0,0.0399,0.475,0.042
M_3,301.04,41.35,0.179,0.565,0.149
M_3,301.21,41.7,0.124,0.543,0.117
M_2,303.4,40.65,0.1259,0.471,0.118
M_3,309.64,45.24,0.6509,0.829,0.55
M_2,304.67,43.11,0.2037,0.518,0.184
M_1,300.43,45.84,0.266,0.572,0.189
M_1,296.58,40.69,0.0241,0.445,0.026
M_3,305.13,45.28,0.4046,0.855,0.39
M_2,301.35,43.87,0.1991,0.603,0.174
M_2,303.6,40.83,0.1332,0.504,0.134
M_3,305.33,41.64,0.2737,0.654,0.266
M_3,304.8,42.9,0.3089,0.585,0.258
M_1,301.1,40.87,0.166,0.452,0.11
M_2,302.81,44.2,0.3811,0.77,0.33
M_2,299.02,40.98,0.1183,0.398,0.059
M_2,301.93,42.55,0.2276,0.546,0.177
M_1,302.18,40.8,0.4352,0.751,0.345
M_1,304.75,41.29,0.2338,0.527,0.202
M_3,304.08,40.9,0.1817,0.375,0.124
M_1,297.66,40.51,0.1065,0.51,0.086
M_2,302.9,44.16,0.353,0.696,0.294
M_1,303.84,37.81,0.1397,0.581,0.163
M_1,296.1,42.1,0.0754,0.444,0.051
M_3,304.76,43.36,0.2827,0.438,0.2
M_2,300.01,44.64,0.1364,0.648,0.143
M_2,299.59,38.2,0.1595,0.445,0.093
M_3,311.03,41.14,0.4061,0.995,0.492
M_1,302.43,38.97,0.2741,0.778,0.275
M_3,301.04,41.0,0.1473,0.53,0.123
M_1,308.14,41.09,0.6457,0.836,0.535
M_2,306.6,39.32,0.3714,0.578,0.305
M_2,313.61,44.37,0.5469,0.738,0.511
M_3,306.49,43.26,0.2173,0.592,0.231
M_2,302.03,43.25,0.1303,0.444,0.099
M_2,298.67,39.38,0.2345,0.574,0.169
M_1,312.66,40.63,0.2354,0.623,0.311
M_1,311.02,44.3,0.4366,0.873,0.47
M_1,298.14,37.43,0.0959,0.493,0.076
M_3,298.4,40.04,0.0767,0.295,0.007
M_3,304.14,42.35,0.3394,0.767,0.321
M_1,305.52,40.57,0.2272,0.513,0.203
M_1,304.28,40.02,0.2124,0.544,0.192
M_1,306.88,41.35,0.4175,0.652,0.353
M_1,306.08,38.24,0.3198,0.731,0.32
M_3,303.6,38.7,0.091,0.364,0.071
M_3,302.47,39.04,0.1657,0.505,0.139
M_3,301.48,42.73,0.2541,0.514,0.176
M_1,305.95,44.16,0.2541,0.444,0.2
M_1,301.27,42.28,0.1096,0.538,0.109
M_2,303.74,38.67,0.2954,0.619,0.251
M_1,297.82,41.57,0.0855,0.338,0.024
M_1,308.1,41.15,0.3347,0.688,0.335
M_3,297.74,38.72,0.1046,0.456,0.069
M_3,302.22,44.03,0.3013,0.524,0.21
M_3,312.93,40.43,0.4968,0.716,0.472
M_1,307.18,43.81,0.342,0.7,0.333
M_3,301.04,36.15,0.0778,0.502,0.08
M_3,303.85,38.51,0.0468,0.397,0.061
M_1,302.03,42.77,0.1419,0.558,0.139
M_2,307.64,43.59,0.5057,0.925,0.487
M_2,309.16,37.44,0.4496,0.812,0.44
M_1,306.84,42.18,0.2633,0.706,0.292
M_3,306.08,38.63,0.0909,0.547,0.15
M_1,302.56,40.33,0.1286,0.603,0.151
M_1,302.81,44.57,0.3758,0.629,0.285
M_1,300.94,41.61,0.2087,0.514,0.148
M_3,300.56,39.82,0.2648,0.677,0.221
M_1,304.69,37.33,0.0974,0.334,0.076
M_3,297.46,38.91,0.0902,0.556,0.092
M_3,296.93,35.99,0.1035,0.461,0.07
M_3,306.12,39.24,0.2057,0.481,0.188
M_3,301.42,39.49,0.3272,0.67,0.259
M_2,304.39,41.05,0.2521,0.67,0.251
M_3,293.4,42.96,0.0569,0.544,0.072
M_3,308.75,41.6,0.5109,0.814,0.467
M_3,309.85,43.14,0.2894,0.688,0.329
M_1,302.12,42.82,0.3003,0.65,0.246
M_3,306.64,40.52,0.2595,0.62,0.262
M_2,305.86,40.56,0.4002,0.673,0.341
M_1,306.36,45.24,0.5817,0.833,0.484
M_1,303.95,47.17,0.4979,0.741,0.391
M_3,306.9,43.6,0.3693,0.758,0.361
M_3,305.37,41.58,0.3276,0.73,0.316
M_2,309.54,42.71,0.4072,0.6,0.359
M_2,302.38,41.18,0.3354,0.614,0.256
M_3,307.75,44.95,0.5155,0.767,0.445
M_1,305.66,41.65,0.4709,0.633,0.362
M_3,306.86,42.09,0.3098,0.545,0.267
M_2,303.13,38.56,0.2113,0.454,0.153
M_3,306.42,42.25,0.249,0.559,0.236
M_2,304.31,35.89,0.1555,0.511,0.154
M_3,300.57,37.52,0.085,0.501,0.078
M_1,305.48,42.27,0.2751,0.728,0.291
M_2,301.86,41.41,0.0567,0.291,0.014
M_1,305.1,44.26,0.4956,0.912,0.452
M_3,309.82,43.01,0.267,0.566,0.282
M_1,306.01,42.56,0.5968,1.134,0.579
M_3,308.63,39.35,0.5081,0.943,0.503
M_2,301.77,43.39,0.222,0.624,0.196
M_3,300.63,39.62,0.1994,0.553,0.152
M_2,302.53,41.86,0.2261,0.433,0.148
M_2,302.28,42.41,0.3672,0.589,0.263
M_1,305.91,44.31,0.4795,0.701,0.389
M_3,304.47,39.94,0.0424,0.43,0.075
M_2,308.06,39.73,0.1774,0.479,0.193
M_3,304.55,39.4,0.264,0.663,0.256
M_2,295.7,41.53,0.1452,0.625,0.14
M_2,305.88,42.85,0.5364,0.785,0.443
M_3,308.71,42.45,0.3488,0.653,0.337
M_3,298.35,39.35,0.1035,0.534,0.092
M_3,303.78,40.84,0.1431,0.428,0.118
M_1,297.69,40.21,0.1917,0.542,0.138
M_1,306.6,44.4,0.466,0.856,0.436
M_3,307.62,42.14,0.4874,0.809,0.443
M_3,298.47,42.69,0.2495,0.497,0.154
M_1,301.63,38.65,0.2932,0.64,0.235
M_2,300.53,40.07,0.2358,0.649,0.198
M_1,305.58,39.39,0.1945,0.551,0.198
M_3,302.6,44.32,0.3533,0.496,0.232
M_2,307.04,41.19,0.2223,0.655,0.258
M_3,305.69,40.24,0.199,0.69,0.243
M_3,300.34,40.6,0.0367,0.256,0.0
M_2,299.15,41.68,0.3435,0.622,0.238
M_3,301.79,39.6,0.1388,0.617,0.152
M_2,302.2,39.96,0.3236,0.734,0.284
M_2,306.07,38.31,0.1788,0.53,0.189
M_3,297.98,38.89,0.1143,0.565,0.107
M_1,305.9,42.78,0.4232,0.819,0.396
M_2,305.35,40.12,0.3065,0.616,0.271
M_2,299.19,41.02,0.1675,0.449,0.099
M_2,310.13,43.61,0.5236,0.903,0.514
M_1,309.55,40.49,0.3695,0.757,0.387
M_1,305.83,43.18,0.1358,0.557,0.173
M_2,302.85,41.66,0.3202,0.694,0.277
M_2,305.96,43.46,0.3997,0.802,0.38
M_2,299.77,40.71,0.1609,0.724,0.178
M_2,308.7,46.14,0.4943,0.774,0.446
M_3,303.5,42.74,0.3454,0.587,0.264
M_2,308.79,42.53,0.3788,0.716,0.372
M_3,305.69,41.2,0.2537,0.552,0.229
M_1,306.4,43.6,0.2602,0.621,0.26
M_3,305.28,41.88,0.2828,0.659,0.272
M_1,303.32,43.2,0.0559,0.451,0.077
M_3,297.83,45.03,0.0871,0.442,0.056
M_2,311.79,42.88,0.4759,0.914,0.51
M_2,301.78,44.61,0.1931,0.558,0.162
M_2,300.36,38.16,0.0587,0.469,0.054
M_3,296.95,37.82,0.122,0.461,0.079
M_3,301.57,43.85,0.283,0.749,0.262
M_3,299.6,43.3,0.158,0.575,0.131
M_2,305.43,40.05,0.0788,0.385,0.089
M_2,302.72,37.88,0.187,0.52,0.157
M_1,304.49,42.9,0.288,0.773,0.301
M_3,299.51,46.58,0.1679,0.531,0.123
M_1,299.8,39.65,0.2008,0.628,0.169
M_1,304.0,40.28,0.1913,0.669,0.216
M_1,304.28,42.66,0.4004,0.752,0.349
M_1,305.01,40.79,0.1507,0.535,0.166
M_3,295.03,43.68,0.0356,0.542,0.06
M_2,304.14,39.5,0.0478,0.555,0.112
M_1,304.83,41.91,0.1615,0.44,0.141
M_3,302.26,41.36,0.158,0.62,0.167
M_3,305.13,44.0,0.3938,0.744,0.351
M_1,302.36,44.77,0.4808,0.89,0.411
M_3,305.7,39.02,0.1489,0.537,0.173
M_2,308.04,41.01,0.6213,0.87,0.532
M_1,306.36,39.95,0.3532,0.496,0.269
M_1,299.43,40.21,0.1987,0.591,0.157
M_3,303.73,43.26,0.3135,0.779,0.308
M_2,305.89,41.04,0.2383,0.604,0.239
M_2,308.59,41.05,0.4227,0.76,0.405
M_1,305.32,42.02,0.5331,0.846,0.454
M_1,308.01,40.56,0.3525,0.733,0.356
M_3,314.21,43.8,0.4346,0.86,0.497
M_1,308.71,40.23,0.3577,0.707,0.358
M_3,306.18,41.23,0.387,0.495,0.284
M_2,308.5,44.45,0.3352,0.615,0.317
M_1,300.7,39.25,0.2894,0.629,0.22
M_3,302.33,39.38,0.0319,0.404,0.041
M_2,304.81,44.52,0.3207,0.866,0.348
M_2,307.64,46.38,0.6856,0.983,0.594
M_2,305.1,45.09,0.3862,0.728,0.342
M_2,303.38,39.26,0.1415,0.542,0.147
M_3,302.84,38.83,0.2528,0.515,0.189
M_1,305.07,42.96,0.5892,0.894,0.493
M_2,302.88,40.65,0.2338,0.602,0.206
M_2,306.08,42.59,0.3111,0.623,0.283
M_2,301.48,38.38,0.0781,0.443,0.067
M_1,304.56,38.7,0.2977,0.669,0.275
M_3,309.44,40.49,0.4722,0.858,0.468
M_2,307.27,43.41,0.3932,0.671,0.351
M_3,304.39,41.22,0.3531,0.676,0.303
M_2,306.69,39.97,0.2899,0.833,0.342
M_1,300.46,38.29,0.1868,0.618,0.163
M_2,305.85,46.39,0.6048,0.948,0.525
M_2,296.95,37.06,0.2919,0.615,0.211
M_3,306.59,41.46,0.4253,0.86,0.417
M_3,299.99,39.96,0.1936,0.747,0.201
M_1,302.04,42.84,0.4331,0.782,0.351
M_3,299.48,40.88,0.0397,0.385,0.015
M_2,301.4,40.95,0.1276,0.492,0.105
M_2,307.23,44.48,0.4299,0.739,0.389
M_3,304.41,44.83,0.3669,0.722,0.324
M_3,302.85,38.57,0.0657,0.524,0.099
M_3,303.1,40.36,0.1364,0.509,0.132
M_2,303.14,39.82,0.3277,0.634,0.265
M_1,306.35,44.03,0.2863,0.703,0.298
M_3,309.34,42.07,0.5724,0.855,0.516
M_1,304.26,36.37,0.1693,0.619,0.193
M_2,303.55,42.63,0.2447,0.474,0.18
M_3,299.84,43.55,0.0766,0.332,0.018
M_3,310.68,44.7,0.6395,0.855,0.563
M_2,306.95,45.16,0.5698,0.736,0.455
M_2,309.47,41.77,0.4573,0.844,0.456
M_1,307.85,42.55,0.0263,0.459,0.109
M_1,295.65,41.64,0.0787,0.503,0.07
M_1,303.39,37.76,0.1696,0.52,0.155
M_3,302.76,42.67,0.3247,0.605,0.252
M_3,301.81,41.85,0.2429,0.609,0.202
M_3,299.82,36.73,0.091,0.399,0.045
M_2,302.79,44.29,0.2629,0.678,0.243
M_1,306.82,47.73,0.4742,0.653,0.381
M_3,304.25,42.7,0.2523,0.8,0.289
M_3,303.27,40.9,0.0611,0.504,0.094
M_1,300.33,41.53,0.1427,0.409,0.077
M_2,309.79,44.54,0.6215,0.941,0.571
M_1,307.88,42.88,0.3139,0.705,0.327
M_3,307.92,44.65,0.4885,0.732,0.423
M_1,301.1,40.16,0.2715,0.591,0.204
M_1,307.21,39.17,0.3092,0.645,0.3
M_3,308.04,40.71,0.2475,0.461,0.223
M_1,302.64,46.2,0.2607,0.638,0.228
M_1,301.37,39.9,0.1148,0.448,0.085
M_2,305.93,41.36,0.1101,0.559,0.162
M_1,305.34,43.27,0.5252,0.791,0.433
M_2,308.51,43.0,0.5218,0.938,0.507
M_3,304.34,41.03,0.1824,0.393,0.132
M_1,301.42,38.38,0.201,0.566,0.164
M_2,305.54,42.14,0.2858,0.7,0.288
M_2,299.17,44.27,0.173,0.414,0.091
M_3,303.76,41.68,0.0961,0.468,0.106
M_2,313.98,41.5,0.6439,1.012,0.645
M_3,300.94,41.43,0.0981,0.561,0.107
M_2,308.94,41.54,0.3599,0.593,0.327
M_1,302.36,40.76,0.2227,0.562,0.183
M_1,312.85,45.27,0.4081,0.645,0.406
M_1,313.02,42.34,0.5125,0.886,0.532
M_2,300.33,40.08,0.1256,0.551,0.111
M_1,301.51,40.02,0.0912,0.552,0.106
M_2,303.08,38.47,0.1866,0.492,0.152
M_1,297.63,41.49,0.1829,0.417,0.097
M_2,308.1,41.16,0.3699,0.649,0.341
M_2,306.89,40.96,0.3521,0.609,0.308
M_1,299.59,46.58,0.3871,0.684,0.279
M_3,305.27,41.74,0.1437,0.317,0.1
M_1,304.07,43.79,0.3145,0.578,0.251
M_1,305.67,39.73,0.3913,0.825,0.38
M_2,305.39,39.74,0.51,0.73,0.408
M_2,308.38,41.89,0.3794,0.556,0.32
M_2,304.17,44.19,0.4529,0.75,0.373
M_3,309.53,42.73,0.3987,0.672,0.376
M_1,308.3,42.76,0.3007,0.632,0.303
M_3,298.72,40.59,0.199,0.531,0.139
M_3,301.91,35.87,0.3076,0.66,0.251
M_1,300.48,44.85,0.2854,0.519,0.183
M_2,302.32,41.14,0.1337,0.598,0.149
M_2,306.25,43.34,0.1921,0.547,0.203
M_1,301.72,38.96,0.3869,0.75,0.316
M_2,307.87,42.4,0.3926,0.695,0.363
M_2,304.78,40.3,0.4471,0.774,0.384
M_1,302.36,43.42,0.0129,0.399,0.03
M_2,303.69,41.82,0.4046,0.733,0.339
M_3,308.94,39.38,0.4204,0.744,0.403
M_3,304.64,42.92,0.4927,0.799,0.412
M_2,301.11,41.42,0.1383,0.563,0.129
M_1,308.07,38.55,0.3172,0.657,0.316
M_2,301.32,43.18,0.1281,0.54,0.119
M_2,300.91,39.46,0.1647,0.668,0.172
M_2,314.44,38.95,0.5847,0.914,0.591
M_3,305.59,44.75,0.4209,0.636,0.337
M_2,307.85,41.84,0.1647,0.546,0.205
M_1,311.71,37.71,0.1624,0.348,0.183
M_1,315.67,40.42,0.5725,0.885,0.588
M_2,300.76,43.65,0.1066,0.333,0.041
M_2,303.48,43.1,0.2793,0.446,0.188
M_1,297.8,43.23,0.1511,0.601,0.136
M_2,302.11,40.46,0.3212,0.565,0.231
M_3,303.19,40.64,0.124,0.421,0.1
M_3,306.51,42.55,0.455,0.793,0.411
M_3,300.59,41.9,0.1362,0.43,0.083
M_3,308.74,45.42,0.5028,0.658,0.416
M_2,309.11,44.91,0.4776,0.791,0.447
M_1,301.07,36.58,0.1911,0.477,0.129
M_2,304.63,38.55,0.4593,0.812,0.4
M_2,305.16,43.02,0.5158,0.772,0.421
M_1,301.6,41.53,0.1237,0.602,0.138
M_3,309.11,40.96,0.3712,0.657,0.354
M_3,301.2,43.08,0.1166,0.461,0.089
M_3,298.11,43.2,0.152,0.455,0.092
M_3,303.15,43.54,0.3333,0.678,0.282
M_2,305.29,45.26,0.4416,0.835,0.404
M_1,312.8,39.83,0.3817,0.708,0.411
M_1,305.14,42.6,0.3216,0.648,0.287
M_1,306.93,42.8,0.0759,0.501,0.137
M_2,302.63,41.06,0.3617,0.701,0.298
M_1,298.85,38.14,0.0861,0.383,0.038
M_1,311.84,46.24,0.2979,0.772,0.379
M_3,303.63,39.92,0.2493,0.641,0.233
M_2,305.54,43.34,0.1981,0.617,0.22
M_3,305.4,38.7,0.3232,0.601,0.276
M_1,305.61,41.83,0.2487,0.715,0.275
M_2,301.28,41.63,0.1956,0.508,0.143
M_1,302.64,44.06,0.0581,0.515,0.09
M_1,305.9,40.5,0.1795,0.442,0.161
M_2,299.69,37.11,0.115,0.595,0.116
M_2,303.88,39.48,0.1925,0.571,0.186
M_1,300.83,41.76,0.1299,0.625,0.141
M_2,301.12,41.43,0.1867,0.544,0.148
M_1,306.84,39.38,0.2638,0.571,0.251
M_2,306.34,39.73,0.1026,0.525,0.152
M_3,304.17,41.85,0.351,0.714,0.311
M_1,303.02,44.14,0.1557,0.56,0.156
M_3,306.44,42.28,0.3027,0.707,0.308
M_3,313.18,42.98,0.6209,0.924,0.599
M_1,317.31,47.11,0.6604,0.949,0.668
M_1,298.36,37.32,0.0994,0.584,0.105
M_1,299.23,40.63,0.1198,0.489,0.086
M_2,300.92,40.68,0.0734,0.369,0.037
M_3,306.87,44.48,0.2477,0.638,0.264
M_3,304.6,41.28,0.2248,0.462,0.177
M_2,310.36,43.29,0.6181,0.822,0.539
M_1,313.67,43.49,0.536,0.753,0.511
M_3,301.53,40.25,0.2251,0.591,0.185
M_3,305.88,42.38,0.216,0.642,0.239
M_3,305.81,41.55,0.4676,0.878,0.435
M_3,309.25,38.32,0.5126,0.809,0.472
M_2,299.42,39.82,0.1966,0.437,0.11
M_1,315.25,45.44,0.7454,0.952,0.691
M_1,299.62,39.18,0.1689,0.546,0.128
M_2,300.23,37.84,0.1431,0.568,0.124
M_1,303.24,42.35,0.3714,0.591,0.276
M_1,298.49,44.24,0.1451,0.544,0.116
M_2,300.82,40.84,0.0805,0.419,0.054
M_3,299.95,39.88,0.1052,0.545,0.096
M_2,302.94,41.61,0.2433,0.526,0.189
M_1,305.04,44.74,0.2513,0.647,0.25
M_3,304.62,42.3,0.4235,0.804,0.379
M_1,301.98,41.81,0.3062,0.517,0.208
M_2,305.01,38.67,0.2221,0.563,0.21
M_2,296.98,38.2,0.051,0.424,0.033
M_1,300.22,39.8,0.0424,0.45,0.039
M_3,304.53,44.07,0.2059,0.596,0.207
M_2,305.43,42.67,0.2476,0.502,0.209
M_1,306.08,37.85,0.1564,0.44,0.151
M_2,304.75,44.25,0.2047,0.532,0.189
M_2,310.0,40.09,0.627,0.854,0.55
M_2,304.61,42.22,0.4219,0.935,0.417
M_1,309.87,39.43,0.5155,0.799,0.476
M_3,299.79,41.09,0.0819,0.489,0.068
M_2,304.66,39.0,0.0834,0.396,0.087
M_2,302.49,42.73,0.36,0.843,0.338
M_1,308.05,44.29,0.423,0.653,0.368
M_3,303.0,38.39,0.0924,0.452,0.092
M_3,307.3,42.8,0.2726,0.748,0.314
M_2,305.48,40.97,0.4719,0.854,0.427
M_3,302.8,41.39,0.1628,0.494,0.138
M_2,304.12,40.33,0.3551,0.654,0.295
M_1,304.77,40.97,0.3383,0.564,0.266
M_3,301.76,40.14,0.3741,0.818,0.33
M_1,294.69,40.14,0.099,0.518,0.085
M_3,311.03,45.86,0.8606,1.057,0.738
M_2,312.03,42.67,0.6472,0.978,0.617
M_3,304.41,40.07,0.2385,0.598,0.223
M_3,306.6,36.48,0.1109,0.416,0.126
M_3,300.62,36.88,0.2276,0.475,0.142
M_2,313.34,42.41,0.517,0.752,0.498
M_1,303.69,36.58,0.0417,0.51,0.091
M_2,311.31,41.11,0.4196,0.779,0.437
M_3,295.82,39.26,0.1094,0.51,0.088
M_1,303.59,41.19,0.2674,0.713,0.263
M_1,299.46,42.35,0.2276,0.574,0.166
M_2,302.27,43.45,0.3777,0.794,0.33
M_3,305.47,40.78,0.4608,0.753,0.391
M_2,305.67,40.34,0.4983,0.92,0.462
M_2,304.96,41.46,0.3554,0.785,0.343
M_1,308.71,41.4,0.3722,0.859,0.411
M_2,309.67,44.54,0.3836,0.829,0.417
M_1,309.98,42.59,0.4226,0.757,0.418
M_1,305.19,40.06,0.3465,0.604,0.286
M_1,302.85,43.21,0.2641,0.538,0.202
M_2,299.84,41.98,0.0497,0.461,0.043
M_3,308.89,40.91,0.4844,0.855,0.468
M_3,301.71,40.38,0.1677,0.482,0.125
M_2,303.58,37.52,0.264,0.644,0.241
M_1,315.12,39.62,0.4584,0.869,0.521
M_3,298.86,42.31,0.1376,0.386,0.065
M_2,301.31,43.05,0.1826,0.466,0.124
M_1,304.16,42.83,0.4748,0.788,0.395
M_2,305.08,36.32,0.239,0.633,0.24
M_2,304.59,38.26,0.2267,0.645,0.233
M_2,308.03,42.39,0.2596,0.681,0.294
M_1,302.37,42.48,0.3562,0.749,0.307
M_1,308.12,40.35,0.2526,0.505,0.239
M_1,295.97,42.01,0.1543,0.503,0.108
M_3,305.11,41.63,0.3189,0.747,0.315
M_3,305.33,42.1,0.1311,0.568,0.169
M_1,299.21,37.94,0.0774,0.389,0.035
M_3,303.66,42.36,0.1433,0.497,0.137
M_3,297.0,43.98,0.2534,0.438,0.138
M_2,305.95,43.43,0.3923,0.723,0.352
M_2,300.76,38.84,0.2416,0.708,0.221
M_3,308.69,38.24,0.3646,0.647,0.343
M_3,305.77,43.92,0.3926,0.709,0.347
M_1,304.03,38.82,0.13,0.678,0.189
M_1,309.68,40.99,0.2366,0.445,0.229
M_2,301.21,39.19,0.2225,0.579,0.177
M_3,313.62,45.06,0.5383,0.781,0.52
M_1,309.63,42.38,0.4226,0.735,0.408
M_1,302.93,39.01,0.0713,0.452,0.08
M_1,302.93,40.93,0.3978,0.696,0.317
M_2,306.2,44.63,0.6631,0.931,0.553
M_3,309.52,39.91,0.2911,0.726,0.338
M_2,311.18,43.33,0.79,1.105,0.718
M_3,301.12,38.98,0.3064,0.543,0.207
M_2,297.26,40.74,0.2559,0.749,0.233
M_1,305.56,40.16,0.2664,0.635,0.259
M_3,299.49,41.83,0.1871,0.411,0.097
M_2,302.78,38.48,0.0532,0.477,0.078
M_2,306.52,43.45,0.5341,0.972,0.504
M_1,302.92,41.03,0.3065,0.595,0.241
M_3,304.37,38.5,0.3677,0.657,0.305
M_3,305.07,39.32,0.5881,0.7,0.435
M_1,304.08,41.12,0.1254,0.412,0.107
M_2,305.88,44.43,0.353,0.709,0.328
M_3,305.82,40.75,0.4631,0.744,0.393
M_3,304.98,40.09,0.2541,0.383,0.172
M_3,299.55,40.36,0.2109,0.404,0.107
M_1,307.24,40.44,0.3232,0.635,0.305
M_2,308.63,44.24,0.242,0.553,0.253
M_2,304.68,46.23,0.4704,0.724,0.379
M_1,304.05,43.23,0.1013,0.378,0.084
M_2,303.4,41.81,0.2924,0.652,0.256
M_1,303.15,43.98,0.3824,0.752,0.328
M_3,305.28,43.96,0.2667,0.6,0.246
M_2,299.87,44.23,0.2933,0.739,0.248
M_1,305.55,40.57,0.1213,0.51,0.149
M_3,302.88,41.06,0.3255,0.633,0.261
M_2,301.08,40.89,0.2341,0.615,0.192
M_2,308.81,41.56,0.2784,0.693,0.315
M_3,301.52,37.8,0.1367,0.431,0.093
M_1,308.37,42.86,0.4925,0.663,0.409
M_3,296.52,41.04,0.0444,0.543,0.065
M_1,300.69,42.95,0.1609,0.446,0.101
M_2,311.63,46.59,0.5227,0.787,0.494
M_2,302.67,41.19,0.245,0.621,0.216
M_3,304.96,38.62,0.1499,0.562,0.173
M_1,311.59,39.89,0.4797,0.788,0.472
M_3,306.84,43.31,0.5012,0.853,0.455
M_1,308.53,43.25,0.6127,0.798,0.511
M_2,299.0,41.0,0.1527,0.577,0.13
M_3,300.78,42.44,0.2014,0.579,0.162
M_2,315.25,42.53,0.7051,1.002,0.686
M_2,307.6,39.69,0.5004,0.895,0.475
M_2,305.63,41.1,0.332,0.785,0.338
M_3,305.63,43.34,0.6304,1.076,0.574
M_1,296.23,41.75,0.2596,0.563,0.179
M_2,307.89,43.24,0.1914,0.532,0.214
M_3,306.08,44.68,0.2709,0.593,0.254
M_1,297.75,41.42,0.2433,0.573,0.174
M_3,301.14,37.56,0.2283,0.562,0.174
M_2,303.64,41.2,0.2879,0.673,0.262
M_1,306.51,41.77,0.3556,0.734,0.343
M_1,306.57,42.04,0.2811,0.615,0.271
M_3,300.57,45.36,0.2847,0.713,0.242
M_2,307.01,41.12,0.3492,0.704,0.336
